Date,Store,Sales,DayOfWeek,Promo,StateHoliday,SchoolHoliday,Month,Year,WeekOfYear
2023-01-18,2,4499.08,3,0,0,0,1,2023,3
2023-01-19,2,6878.6,4,1,0,0,1,2023,3
2023-01-20,2,7391.65,5,1,0,0,1,2023,3
2023-01-21,2,7687.86,6,1,0,0,1,2023,3
2023-01-23,2,4665.64,1,1,0,0,1,2023,4
2023-01-24,2,5424.98,2,0,0,0,1,2023,4
2023-01-25,2,4952.39,3,0,0,0,1,2023,4
2023-01-26,2,6026.9,4,1,0,0,1,2023,4
2023-01-27,2,6605.01,5,0,0,0,1,2023,4
2023-01-28,2,8057.36,6,1,0,0,1,2023,4
2023-01-30,2,4679.57,1,0,0,0,1,2023,5
2023-01-31,2,4808.79,2,0,0,0,1,2023,5
2023-02-01,2,5657.79,3,0,0,0,2,2023,5
2023-02-02,2,5726.18,4,0,0,0,2,2023,5
2023-02-03,2,5992.69,5,0,0,0,2,2023,5
2023-02-04,2,6159.85,6,0,0,0,2,2023,5
2023-02-06,2,5463.5,1,1,0,0,2,2023,6
2023-02-07,2,7118.74,2,1,0,0,2,2023,6
2023-02-08,2,5319.37,3,1,0,0,2,2023,6
2023-02-09,2,5515.16,4,0,0,0,2,2023,6
2023-02-10,2,7135.24,5,1,0,0,2,2023,6
2023-02-11,2,6926.78,6,0,0,0,2,2023,6
2023-02-13,2,5788.51,1,1,0,0,2,2023,7
2023-02-14,2,6190.29,2,0,0,0,2,2023,7
2023-02-15,2,5777.18,3,1,0,0,2,2023,7
2023-02-16,2,5986.17,4,0,0,0,2,2023,7
2023-02-17,2,6094.38,5,0,0,0,2,2023,7
2023-02-18,2,6588.35,6,0,0,0,2,2023,7
2023-02-20,2,5128.44,1,0,0,0,2,2023,8
2023-02-21,2,5932.14,2,1,0,0,2,2023,8
2023-02-22,2,5801.24,3,0,0,0,2,2023,8
2023-02-23,2,5696.62,4,0,0,0,2,2023,8
2023-02-24,2,7832.4,5,1,0,0,2,2023,8
2023-02-25,2,7129.58,6,0,0,0,2,2023,8
2023-02-27,2,5019.12,1,0,0,0,2,2023,9
2023-02-28,2,5661.66,2,0,0,0,2,2023,9
2023-03-01,2,6431.4,3,1,0,0,3,2023,9
2023-03-02,2,6424.0,4,0,0,0,3,2023,9
2023-03-03,2,6660.17,5,0,0,0,3,2023,9
2023-03-04,2,8757.66,6,1,0,0,3,2023,9
2023-03-06,2,5930.36,1,0,0,0,3,2023,10
2023-03-07,2,5203.2,2,0,0,0,3,2023,10
2023-03-08,2,5811.66,3,0,0,0,3,2023,10
2023-03-09,2,6211.57,4,0,0,0,3,2023,10
2023-03-10,2,6794.33,5,0,0,0,3,2023,10
2023-03-11,2,7501.58,6,0,0,0,3,2023,10
2023-03-13,2,5540.99,1,0,0,0,3,2023,11
2023-03-14,2,6028.71,2,0,0,0,3,2023,11
2023-03-15,2,5360.32,3,0,0,0,3,2023,11
2023-03-16,2,7335.4,4,1,0,0,3,2023,11
2023-03-17,2,7236.38,5,0,0,0,3,2023,11
2023-03-18,2,7710.98,6,0,0,0,3,2023,11
2023-03-20,2,6611.44,1,1,0,0,3,2023,12
2023-03-21,2,5713.52,2,0,0,0,3,2023,12
2023-03-22,2,5861.16,3,0,0,0,3,2023,12
2023-03-23,2,8126.77,4,1,0,0,3,2023,12
2023-03-24,2,6305.81,5,0,0,0,3,2023,12
2023-03-25,2,7780.78,6,0,0,0,3,2023,12
2023-03-27,2,6268.17,1,1,0,0,3,2023,13
2023-03-28,2,5685.69,2,0,0,0,3,2023,13
2023-03-29,2,5918.94,3,0,0,0,3,2023,13
2023-03-30,2,7519.46,4,1,0,0,3,2023,13
2023-03-31,2,6745.34,5,0,0,0,3,2023,13
2023-04-01,2,8477.25,6,0,0,0,4,2023,13
2023-04-03,2,6313.31,1,0,0,0,4,2023,14
2023-04-04,2,6733.77,2,1,0,0,4,2023,14
2023-04-05,2,7212.55,3,1,0,0,4,2023,14
2023-04-06,2,7907.13,4,0,0,0,4,2023,14
2023-04-07,2,2957.03,5,1,1,0,4,2023,14
2023-04-08,2,10850.72,6,1,0,0,4,2023,14
2023-04-10,2,2380.95,1,0,1,0,4,2023,15
2023-04-11,2,5945.33,2,0,0,0,4,2023,15
2023-04-12,2,6017.69,3,1,0,0,4,2023,15
2023-04-13,2,6674.21,4,0,0,0,4,2023,15
2023-04-14,2,8773.74,5,1,0,0,4,2023,15
2023-04-15,2,8332.04,6,0,0,0,4,2023,15
2023-04-17,2,6688.3,1,1,0,0,4,2023,16
2023-04-18,2,6076.49,2,1,0,0,4,2023,16
2023-04-19,2,5543.15,3,0,0,0,4,2023,16
2023-04-20,2,6249.29,4,1,0,0,4,2023,16
2023-04-21,2,7095.9,5,0,0,0,4,2023,16
2023-04-22,2,9047.86,6,0,0,0,4,2023,16
2023-04-24,2,6091.07,1,0,0,0,4,2023,17
2023-04-25,2,5963.83,2,0,0,0,4,2023,17
2023-04-26,2,5266.28,3,0,0,0,4,2023,17
2023-04-27,2,5451.84,4,0,0,0,4,2023,17
2023-04-28,2,8428.85,5,1,0,0,4,2023,17
2023-04-29,2,7756.59,6,0,0,0,4,2023,17
2023-05-01,2,2576.6,1,1,1,0,5,2023,18
2023-05-02,2,6041.54,2,0,0,0,5,2023,18
2023-05-03,2,6122.61,3,0,0,0,5,2023,18
2023-05-04,2,6478.98,4,0,0,0,5,2023,18
2023-05-05,2,8562.81,5,1,0,0,5,2023,18
2023-05-06,2,8066.43,6,0,0,0,5,2023,18
2023-05-08,2,6974.61,1,1,0,0,5,2023,19
2023-05-09,2,6266.76,2,0,0,0,5,2023,19
2023-05-10,2,7052.03,3,0,0,0,5,2023,19
2023-05-11,2,6727.02,4,0,0,0,5,2023,19
2023-05-12,2,6916.52,5,0,0,0,5,2023,19
2023-05-13,2,8412.04,6,0,0,0,5,2023,19
2023-05-15,2,6160.91,1,0,0,0,5,2023,20
2023-05-16,2,7820.7,2,1,0,0,5,2023,20
2023-05-17,2,7031.52,3,1,0,0,5,2023,20
2023-05-18,2,6541.58,4,0,0,0,5,2023,20
2023-05-19,2,6958.1,5,0,0,0,5,2023,20
2023-05-20,2,7835.6,6,0,0,0,5,2023,20
2023-05-22,2,5538.38,1,0,0,0,5,2023,21
2023-05-23,2,7231.6,2,1,0,0,5,2023,21
2023-05-24,2,5978.52,3,0,0,0,5,2023,21
2023-05-25,2,6803.74,4,0,0,0,5,2023,21
2023-05-26,2,7465.32,5,0,0,0,5,2023,21
2023-05-27,2,6837.18,6,0,0,0,5,2023,21
2023-05-29,2,7752.45,1,1,0,0,5,2023,22
2023-05-30,2,5498.06,2,0,0,0,5,2023,22
2023-05-31,2,6549.76,3,0,0,0,5,2023,22
2023-06-01,2,6238.59,4,0,0,0,6,2023,22
2023-06-02,2,8419.43,5,1,0,0,6,2023,22
2023-06-03,2,7774.44,6,0,0,0,6,2023,22
2023-06-05,2,5858.46,1,0,0,0,6,2023,23
2023-06-06,2,6203.62,2,0,0,0,6,2023,23
2023-06-07,2,7600.01,3,1,0,0,6,2023,23
2023-06-08,2,6949.77,4,0,0,0,6,2023,23
2023-06-09,2,7493.49,5,1,0,0,6,2023,23
2023-06-10,2,7161.67,6,0,0,0,6,2023,23
2023-06-12,2,5829.71,1,0,0,0,6,2023,24
2023-06-13,2,7488.52,2,1,0,0,6,2023,24
2023-06-14,2,5664.28,3,0,0,0,6,2023,24
2023-06-15,2,6553.39,4,0,0,0,6,2023,24
2023-06-16,2,6988.42,5,0,0,0,6,2023,24
2023-06-17,2,7443.76,6,0,0,0,6,2023,24
2023-06-19,2,5048.79,1,0,0,0,6,2023,25
2023-06-20,2,6267.25,2,0,0,0,6,2023,25
2023-06-21,2,6182.62,3,0,0,0,6,2023,25
2023-06-22,2,7703.26,4,1,0,0,6,2023,25
2023-06-23,2,5828.58,5,0,0,0,6,2023,25
2023-06-24,2,7175.09,6,0,0,0,6,2023,25
2023-06-26,2,6356.55,1,1,0,0,6,2023,26
2023-06-27,2,5837.7,2,0,0,0,6,2023,26
2023-06-28,2,5344.05,3,0,0,0,6,2023,26
2023-06-29,2,5887.14,4,0,0,0,6,2023,26
2023-06-30,2,7015.07,5,0,0,0,6,2023,26
2023-07-01,2,9035.45,6,0,0,1,7,2023,26
2023-07-03,2,5271.54,1,0,0,1,7,2023,27
2023-07-04,2,6461.37,2,1,0,1,7,2023,27
2023-07-05,2,5977.84,3,0,0,1,7,2023,27
2023-07-06,2,6933.05,4,0,0,1,7,2023,27
2023-07-07,2,6785.33,5,1,0,1,7,2023,27
2023-07-08,2,7949.04,6,0,0,1,7,2023,27
2023-07-10,2,5901.01,1,0,0,1,7,2023,28
2023-07-11,2,7818.1,2,1,0,1,7,2023,28
2023-07-12,2,6929.43,3,1,0,1,7,2023,28
2023-07-13,2,6428.01,4,0,0,1,7,2023,28
2023-07-14,2,6749.51,5,0,0,1,7,2023,28
2023-07-15,2,7442.81,6,0,0,1,7,2023,28
2023-07-17,2,6211.96,1,0,0,1,7,2023,29
2023-07-18,2,6077.03,2,0,0,1,7,2023,29
2023-07-19,2,6454.5,3,0,0,1,7,2023,29
2023-07-20,2,8159.24,4,1,0,1,7,2023,29
2023-07-21,2,7819.26,5,1,0,1,7,2023,29
2023-07-22,2,7893.76,6,0,0,1,7,2023,29
2023-07-24,2,5305.55,1,0,0,1,7,2023,30
2023-07-25,2,6578.5,2,0,0,1,7,2023,30
2023-07-26,2,5983.69,3,0,0,1,7,2023,30
2023-07-27,2,5756.01,4,0,0,1,7,2023,30
2023-07-28,2,7119.43,5,0,0,1,7,2023,30
2023-07-29,2,7266.73,6,0,0,1,7,2023,30
2023-07-31,2,5665.61,1,0,0,1,7,2023,31
2023-08-01,2,6078.18,2,0,0,1,8,2023,31
2023-08-02,2,6124.34,3,0,0,1,8,2023,31
2023-08-03,2,5676.18,4,0,0,1,8,2023,31
2023-08-04,2,7335.58,5,1,0,1,8,2023,31
2023-08-05,2,9378.41,6,1,0,1,8,2023,31
2023-08-07,2,6505.5,1,0,0,1,8,2023,32
2023-08-08,2,6793.88,2,0,0,1,8,2023,32
2023-08-09,2,5442.48,3,0,0,1,8,2023,32
2023-08-10,2,7420.31,4,1,0,1,8,2023,32
2023-08-11,2,6739.42,5,0,0,1,8,2023,32
2023-08-12,2,7917.11,6,0,0,1,8,2023,32
2023-08-14,2,7039.24,1,1,0,1,8,2023,33
2023-08-15,2,6977.8,2,1,0,1,8,2023,33
2023-08-16,2,7034.78,3,0,0,1,8,2023,33
2023-08-17,2,6610.78,4,0,0,1,8,2023,33
2023-08-18,2,6596.17,5,0,0,1,8,2023,33
2023-08-19,2,9152.2,6,1,0,1,8,2023,33
2023-08-21,2,7214.7,1,1,0,1,8,2023,34
2023-08-22,2,7732.86,2,1,0,1,8,2023,34
2023-08-23,2,6448.18,3,0,0,1,8,2023,34
2023-08-24,2,7158.81,4,1,0,1,8,2023,34
2023-08-25,2,6415.32,5,0,0,1,8,2023,34
2023-08-26,2,10463.95,6,1,0,1,8,2023,34
2023-08-28,2,5645.65,1,0,0,1,8,2023,35
2023-08-29,2,6754.64,2,0,0,1,8,2023,35
2023-08-30,2,6478.9,3,1,0,1,8,2023,35
2023-08-31,2,6999.87,4,0,0,1,8,2023,35
2023-09-01,2,6877.58,5,0,0,0,9,2023,35
2023-09-02,2,9036.13,6,1,0,0,9,2023,35
2023-09-04,2,6017.86,1,0,0,0,9,2023,36
2023-09-05,2,6279.1,2,0,0,0,9,2023,36
2023-09-06,2,6086.66,3,0,0,0,9,2023,36
2023-09-07,2,6514.56,4,0,0,0,9,2023,36
2023-09-08,2,9225.76,5,1,0,0,9,2023,36
2023-09-09,2,7339.31,6,0,0,0,9,2023,36
2023-09-11,2,6175.49,1,0,0,0,9,2023,37
2023-09-12,2,7217.63,2,0,0,0,9,2023,37
2023-09-13,2,7643.15,3,1,0,0,9,2023,37
2023-09-14,2,7074.63,4,0,0,0,9,2023,37
2023-09-15,2,7075.95,5,0,0,0,9,2023,37
2023-09-16,2,8431.3,6,0,0,0,9,2023,37
2023-09-18,2,5778.91,1,0,0,0,9,2023,38
2023-09-19,2,7038.58,2,0,0,0,9,2023,38
2023-09-20,2,5670.62,3,0,0,0,9,2023,38
2023-09-21,2,7223.18,4,0,0,0,9,2023,38
2023-09-22,2,7188.76,5,0,0,0,9,2023,38
2023-09-23,2,9866.96,6,1,0,0,9,2023,38
2023-09-25,2,5371.75,1,0,0,0,9,2023,39
2023-09-26,2,5960.64,2,0,0,0,9,2023,39
2023-09-27,2,6719.66,3,1,0,0,9,2023,39
2023-09-28,2,9233.9,4,1,0,0,9,2023,39
2023-09-29,2,6828.3,5,0,0,0,9,2023,39
2023-09-30,2,7473.85,6,0,0,0,9,2023,39
2023-10-02,2,8191.59,1,0,0,0,10,2023,40
2023-10-03,2,2494.67,2,0,1,0,10,2023,40
2023-10-04,2,6973.16,3,1,0,0,10,2023,40
2023-10-05,2,6770.05,4,0,0,0,10,2023,40
2023-10-06,2,7159.31,5,0,0,0,10,2023,40
2023-10-07,2,10166.63,6,1,0,0,10,2023,40
2023-10-09,2,7493.36,1,0,0,0,10,2023,41
2023-10-10,2,7469.44,2,0,0,0,10,2023,41
2023-10-11,2,8060.4,3,1,0,0,10,2023,41
2023-10-12,2,5889.72,4,0,0,0,10,2023,41
2023-10-13,2,8905.59,5,1,0,0,10,2023,41
2023-10-14,2,9902.95,6,1,0,0,10,2023,41
2023-10-16,2,6016.74,1,0,0,0,10,2023,42
2023-10-17,2,6715.2,2,0,0,0,10,2023,42
2023-10-18,2,6028.14,3,0,0,0,10,2023,42
2023-10-19,2,7277.12,4,0,0,0,10,2023,42
2023-10-20,2,9904.76,5,1,0,0,10,2023,42
2023-10-21,2,8784.79,6,1,0,0,10,2023,42
2023-10-23,2,8282.26,1,1,0,0,10,2023,43
2023-10-24,2,6655.42,2,0,0,0,10,2023,43
2023-10-25,2,6668.99,3,0,0,0,10,2023,43
2023-10-26,2,6119.95,4,0,0,0,10,2023,43
2023-10-27,2,7395.48,5,0,0,0,10,2023,43
2023-10-28,2,8895.68,6,0,0,0,10,2023,43
2023-10-30,2,6108.67,1,0,0,0,10,2023,44
2023-10-31,2,8089.4,2,1,0,0,10,2023,44
2023-11-01,2,8102.98,3,1,0,0,11,2023,44
2023-11-02,2,7023.89,4,1,0,0,11,2023,44
2023-11-03,2,8109.68,5,0,0,0,11,2023,44
2023-11-04,2,8918.4,6,0,0,0,11,2023,44
2023-11-06,2,8876.38,1,1,0,0,11,2023,45
2023-11-07,2,7661.51,2,0,0,0,11,2023,45
2023-11-08,2,8334.08,3,1,0,0,11,2023,45
2023-11-09,2,7593.84,4,0,0,0,11,2023,45
2023-11-10,2,8000.19,5,0,0,0,11,2023,45
2023-11-11,2,8401.92,6,0,0,0,11,2023,45
2023-11-13,2,7581.51,1,1,0,0,11,2023,46
2023-11-14,2,6894.8,2,0,0,0,11,2023,46
2023-11-15,2,7192.98,3,0,0,0,11,2023,46
2023-11-16,2,8144.99,4,0,0,0,11,2023,46
2023-11-17,2,7327.06,5,0,0,0,11,2023,46
2023-11-18,2,8588.08,6,0,0,0,11,2023,46
2023-11-20,2,6979.33,1,0,0,0,11,2023,47
2023-11-21,2,6682.34,2,0,0,0,11,2023,47
2023-11-22,2,7466.91,3,0,0,0,11,2023,47
2023-11-23,2,8128.56,4,1,0,0,11,2023,47
2023-11-24,2,7914.68,5,0,0,0,11,2023,47
2023-11-25,2,11117.61,6,1,0,0,11,2023,47
2023-11-27,2,6718.67,1,0,0,0,11,2023,48
2023-11-28,2,7206.52,2,0,0,0,11,2023,48
2023-11-29,2,6800.47,3,0,0,0,11,2023,48
2023-11-30,2,7915.32,4,1,0,0,11,2023,48
2023-12-01,2,10369.58,5,1,0,0,12,2023,48
2023-12-02,2,10828.8,6,0,0,0,12,2023,48
2023-12-04,2,6800.14,1,0,0,0,12,2023,49
2023-12-05,2,8814.63,2,0,0,0,12,2023,49
2023-12-06,2,7867.41,3,0,0,0,12,2023,49
2023-12-07,2,8575.71,4,0,0,0,12,2023,49
2023-12-08,2,10030.23,5,1,0,0,12,2023,49
2023-12-09,2,12051.06,6,1,0,0,12,2023,49
2023-12-11,2,8822.73,1,1,0,0,12,2023,50
2023-12-12,2,9675.08,2,1,0,0,12,2023,50
2023-12-13,2,8382.38,3,0,0,0,12,2023,50
2023-12-14,2,9458.91,4,0,0,0,12,2023,50
2023-12-15,2,9498.56,5,1,0,0,12,2023,50
2023-12-16,2,9722.9,6,0,0,0,12,2023,50
2023-12-18,2,11027.77,1,1,0,1,12,2023,51
2023-12-19,2,10166.75,2,0,0,1,12,2023,51
2023-12-20,2,7953.81,3,0,0,1,12,2023,51
2023-12-21,2,9907.15,4,0,0,1,12,2023,51
2023-12-22,2,10873.2,5,0,0,1,12,2023,51
2023-12-23,2,15539.34,6,1,0,1,12,2023,51
2023-12-25,2,3829.42,1,0,1,0,12,2023,52
2023-12-26,2,3732.33,2,1,1,0,12,2023,52
2023-12-27,2,9083.73,3,0,0,1,12,2023,52
2023-12-28,2,9215.88,4,0,0,1,12,2023,52
2023-12-29,2,11103.96,5,1,0,1,12,2023,52
2023-12-30,2,13749.99,6,0,0,1,12,2023,52
2018-01-01,3,2596.3,1,0,1,0,1,2018,1
2018-01-02,3,6992.33,2,0,0,0,1,2018,1
2018-01-03,3,7322.86,3,1,0,0,1,2018,1
2018-01-04,3,7689.38,4,0,0,0,1,2018,1
2018-01-05,3,7812.3,5,1,0,0,1,2018,1
2018-01-06,3,10253.36,6,1,0,0,1,2018,1
2018-01-08,3,5935.79,1,0,0,0,1,2018,2
2018-01-09,3,8071.51,2,0,0,0,1,2018,2
2018-01-10,3,6080.42,3,0,0,0,1,2018,2
2018-01-11,3,7812.51,4,0,0,0,1,2018,2
2018-01-12,3,7109.18,5,0,0,0,1,2018,2
2018-01-13,3,8381.24,6,0,0,0,1,2018,2
2018-01-15,3,7508.25,1,0,0,0,1,2018,3
2018-01-16,3,6848.08,2,0,0,0,1,2018,3
2018-01-17,3,7064.81,3,0,0,0,1,2018,3
2018-01-18,3,8045.92,4,0,0,0,1,2018,3
2018-01-19,3,10063.18,5,1,0,0,1,2018,3
2018-01-20,3,8490.3,6,1,0,0,1,2018,3
2018-01-22,3,7259.61,1,0,0,0,1,2018,4
2018-01-23,3,5637.0,2,0,0,0,1,2018,4
2018-01-24,3,6661.5,3,1,0,0,1,2018,4
2018-01-25,3,6914.6,4,0,0,0,1,2018,4
2018-01-26,3,6750.05,5,0,0,0,1,2018,4
2018-01-27,3,10211.99,6,1,0,0,1,2018,4
2018-01-29,3,6349.15,1,0,0,0,1,2018,5
2018-01-30,3,6987.41,2,0,0,0,1,2018,5
2018-01-31,3,6730.25,3,0,0,0,1,2018,5
2018-02-01,3,8653.91,4,0,0,0,2,2018,5
2018-02-02,3,7855.06,5,0,0,0,2,2018,5
2018-02-03,3,9355.04,6,0,0,0,2,2018,5
2018-02-05,3,9004.29,1,1,0,0,2,2018,6
2018-02-06,3,7592.1,2,0,0,0,2,2018,6
2018-02-07,3,6875.31,3,0,0,0,2,2018,6
2018-02-08,3,7749.8,4,0,0,0,2,2018,6
2018-02-09,3,8661.02,5,0,0,0,2,2018,6
2018-02-10,3,11263.39,6,0,0,0,2,2018,6
2018-02-12,3,8251.08,1,1,0,0,2,2018,7
2018-02-13,3,7726.54,2,0,0,0,2,2018,7
2018-02-14,3,6941.52,3,0,0,0,2,2018,7
2018-02-15,3,6738.76,4,0,0,0,2,2018,7
2018-02-16,3,8911.6,5,1,0,0,2,2018,7
2018-02-17,3,8449.35,6,0,0,0,2,2018,7
2018-02-19,3,6579.97,1,0,0,0,2,2018,8
2018-02-20,3,7787.88,2,0,0,0,2,2018,8
2018-02-21,3,7109.01,3,0,0,0,2,2018,8
2018-02-22,3,8880.34,4,1,0,0,2,2018,8
2018-02-23,3,9432.2,5,1,0,0,2,2018,8
2018-02-24,3,8995.99,6,0,0,0,2,2018,8
2018-02-26,3,8269.86,1,0,0,0,2,2018,9
2018-02-27,3,6229.02,2,0,0,0,2,2018,9
2018-02-28,3,7863.83,3,0,0,0,2,2018,9
2018-03-01,3,8964.4,4,1,0,0,3,2018,9
2018-03-02,3,8514.44,5,0,0,0,3,2018,9
2018-03-03,3,9658.68,6,0,0,0,3,2018,9
2018-03-05,3,7241.11,1,1,0,0,3,2018,10
2018-03-06,3,8286.4,2,0,0,0,3,2018,10
2018-03-07,3,6681.88,3,0,0,0,3,2018,10
2018-03-08,3,7874.97,4,0,0,0,3,2018,10
2018-03-09,3,9776.65,5,1,0,0,3,2018,10
2018-03-10,3,13213.52,6,1,0,0,3,2018,10
2018-03-12,3,7055.35,1,0,0,0,3,2018,11
2018-03-13,3,8648.95,2,1,0,0,3,2018,11
2018-03-14,3,7831.04,3,0,0,0,3,2018,11
2018-03-15,3,8019.85,4,0,0,0,3,2018,11
2018-03-16,3,9713.43,5,1,0,0,3,2018,11
2018-03-17,3,9890.65,6,0,0,0,3,2018,11
2018-03-19,3,7566.99,1,0,0,0,3,2018,12
2018-03-20,3,9470.31,2,1,0,0,3,2018,12
2018-03-21,3,6999.2,3,1,0,0,3,2018,12
2018-03-22,3,9563.75,4,0,0,0,3,2018,12
2018-03-23,3,8529.15,5,0,0,0,3,2018,12
2018-03-24,3,10977.01,6,0,0,0,3,2018,12
2018-03-26,3,7964.24,1,1,0,0,3,2018,13
2018-03-27,3,8834.33,2,0,0,0,3,2018,13
2018-03-28,3,8533.61,3,0,0,0,3,2018,13
2018-03-29,3,9297.84,4,0,0,0,3,2018,13
2018-03-30,3,3869.68,5,1,1,0,3,2018,13
2018-03-31,3,14466.89,6,1,0,0,3,2018,13
2018-04-02,3,4218.75,1,1,1,0,4,2018,14
2018-04-03,3,9811.94,2,0,0,0,4,2018,14
2018-04-04,3,7245.21,3,0,0,0,4,2018,14
2018-04-05,3,7693.95,4,0,0,0,4,2018,14
2018-04-06,3,8804.17,5,0,0,0,4,2018,14
2018-04-07,3,9432.52,6,0,0,0,4,2018,14
2018-04-09,3,7120.5,1,0,0,0,4,2018,15
2018-04-10,3,10393.95,2,1,0,0,4,2018,15
2018-04-11,3,8453.2,3,0,0,0,4,2018,15
2018-04-12,3,8495.83,4,0,0,0,4,2018,15
2018-04-13,3,9462.05,5,0,0,0,4,2018,15
2018-04-14,3,10626.35,6,0,0,0,4,2018,15
2018-04-16,3,7566.38,1,0,0,0,4,2018,16
2018-04-17,3,8667.24,2,0,0,0,4,2018,16
2018-04-18,3,7939.39,3,0,0,0,4,2018,16
2018-04-19,3,8367.66,4,0,0,0,4,2018,16
2018-04-20,3,10051.0,5,1,0,0,4,2018,16
2018-04-21,3,12921.38,6,0,0,0,4,2018,16
2018-04-23,3,8111.78,1,0,0,0,4,2018,17
2018-04-24,3,7879.57,2,0,0,0,4,2018,17
2018-04-25,3,8304.46,3,0,0,0,4,2018,17
2018-04-26,3,8969.48,4,0,0,0,4,2018,17
2018-04-27,3,8669.54,5,0,0,0,4,2018,17
2018-04-28,3,12074.16,6,0,0,0,4,2018,17
2018-04-30,3,10106.19,1,1,0,0,4,2018,18
2018-05-01,3,3583.52,2,0,1,0,5,2018,18
2018-05-02,3,8132.1,3,0,0,0,5,2018,18
2018-05-03,3,10580.4,4,1,0,0,5,2018,18
2018-05-04,3,9670.63,5,1,0,0,5,2018,18
2018-05-05,3,12181.12,6,1,0,0,5,2018,18
2018-05-07,3,8546.02,1,1,0,0,5,2018,19
2018-05-08,3,8461.97,2,0,0,0,5,2018,19
2018-05-09,3,7902.04,3,0,0,0,5,2018,19
2018-05-10,3,9375.06,4,1,0,0,5,2018,19
2018-05-11,3,8335.15,5,0,0,0,5,2018,19
2018-05-12,3,11107.15,6,0,0,0,5,2018,19
2018-05-14,3,7210.96,1,0,0,0,5,2018,20
2018-05-15,3,8526.44,2,0,0,0,5,2018,20
2018-05-16,3,7070.46,3,0,0,0,5,2018,20
2018-05-17,3,9735.3,4,0,0,0,5,2018,20
2018-05-18,3,9083.73,5,0,0,0,5,2018,20
2018-05-19,3,10877.16,6,1,0,0,5,2018,20
2018-05-21,3,8452.94,1,1,0,0,5,2018,21
2018-05-22,3,8313.76,2,0,0,0,5,2018,21
2018-05-23,3,8882.15,3,0,0,0,5,2018,21
2018-05-24,3,8582.01,4,0,0,0,5,2018,21
2018-05-25,3,9063.2,5,0,0,0,5,2018,21
2018-05-26,3,14174.14,6,0,0,0,5,2018,21
2018-05-28,3,9277.09,1,1,0,0,5,2018,22
2018-05-29,3,8949.35,2,1,0,0,5,2018,22
2018-05-30,3,9139.82,3,0,0,0,5,2018,22
2018-05-31,3,11435.33,4,1,0,0,5,2018,22
2018-06-01,3,8539.76,5,0,0,0,6,2018,22
2018-06-02,3,9658.36,6,0,0,0,6,2018,22
2018-06-04,3,6927.96,1,0,0,0,6,2018,23
2018-06-05,3,10906.77,2,1,0,0,6,2018,23
2018-06-06,3,7576.15,3,0,0,0,6,2018,23
2018-06-07,3,7626.85,4,0,0,0,6,2018,23
2018-06-08,3,8833.71,5,0,0,0,6,2018,23
2018-06-09,3,10280.44,6,0,0,0,6,2018,23
2018-06-11,3,7405.52,1,0,0,0,6,2018,24
2018-06-12,3,9376.01,2,1,0,0,6,2018,24
2018-06-13,3,7998.46,3,0,0,0,6,2018,24
2018-06-14,3,7941.3,4,0,0,0,6,2018,24
2018-06-15,3,10375.8,5,1,0,0,6,2018,24
2018-06-16,3,9492.68,6,0,0,0,6,2018,24
2018-06-18,3,8193.48,1,0,0,0,6,2018,25
2018-06-19,3,8604.18,2,0,0,0,6,2018,25
2018-06-20,3,7842.29,3,0,0,0,6,2018,25
2018-06-21,3,8613.74,4,1,0,0,6,2018,25
2018-06-22,3,8648.56,5,0,0,0,6,2018,25
2018-06-23,3,13915.7,6,1,0,0,6,2018,25
2018-06-25,3,7807.22,1,1,0,0,6,2018,26
2018-06-26,3,7720.95,2,0,0,0,6,2018,26
2018-06-27,3,9573.02,3,1,0,0,6,2018,26
2018-06-28,3,8769.69,4,0,0,0,6,2018,26
2018-06-29,3,9454.66,5,1,0,0,6,2018,26
2018-06-30,3,8742.97,6,0,0,0,6,2018,26
2018-07-02,3,8166.74,1,0,0,1,7,2018,27
2018-07-03,3,8243.49,2,0,0,1,7,2018,27
2018-07-04,3,8255.04,3,0,0,1,7,2018,27
2018-07-05,3,8501.77,4,0,0,1,7,2018,27
2018-07-06,3,11173.83,5,1,0,1,7,2018,27
2018-07-07,3,12083.98,6,0,0,1,7,2018,27
2018-07-09,3,7237.66,1,0,0,1,7,2018,28
2018-07-10,3,8727.16,2,0,0,1,7,2018,28
2018-07-11,3,8581.36,3,1,0,1,7,2018,28
2018-07-12,3,8590.21,4,0,0,1,7,2018,28
2018-07-13,3,8286.23,5,0,0,1,7,2018,28
2018-07-14,3,9787.84,6,0,0,1,7,2018,28
2018-07-16,3,8534.38,1,0,0,1,7,2018,29
2018-07-17,3,9690.61,2,1,0,1,7,2018,29
2018-07-18,3,7958.58,3,0,0,1,7,2018,29
2018-07-19,3,9865.52,4,1,0,1,7,2018,29
2018-07-20,3,8548.95,5,0,0,1,7,2018,29
2018-07-21,3,11099.59,6,0,0,1,7,2018,29
2018-07-23,3,8779.03,1,1,0,1,7,2018,30
2018-07-24,3,9028.08,2,0,0,1,7,2018,30
2018-07-25,3,8888.14,3,1,0,1,7,2018,30
2018-07-26,3,10410.92,4,1,0,1,7,2018,30
2018-07-27,3,8109.52,5,0,0,1,7,2018,30
2018-07-28,3,10352.51,6,0,0,1,7,2018,30
2018-07-30,3,6506.37,1,0,0,1,7,2018,31
2018-07-31,3,8388.08,2,0,0,1,7,2018,31
